time	V(n001)
9.099900000000000e-01	0.000000e+00
9.099900999999999e-01	-3.000000e-01
9.099902999999999e-01	-9.000000e-01
9.099906999999999e-01	-2.100000e+00
9.099910000000000e-01	-3.000000e+00
9.099912400000000e-01	-3.000000e+00
9.099915600000000e-01	-3.000000e+00
9.099922000000000e-01	-3.000000e+00
9.099934800000000e-01	-3.000000e+00
9.099960400000001e-01	-3.000000e+00
9.099990000000000e-01	-3.000000e+00
9.099990999999999e-01	-2.700000e+00
9.099993000000000e-01	-2.100000e+00
9.099997000000000e-01	-9.000000e-01
9.099999999999999e-01	0.000000e+00
9.199900000000000e-01	0.000000e+00
9.199900999999999e-01	-3.000000e-01
9.199902999999999e-01	-9.000000e-01
9.199906999999999e-01	-2.100000e+00
9.199910000000000e-01	-3.000000e+00
9.199912400000000e-01	-3.000000e+00
9.199915600000000e-01	-3.000000e+00
9.199922000000000e-01	-3.000000e+00
9.199934800000000e-01	-3.000000e+00
9.199960400000001e-01	-3.000000e+00
9.199990000000000e-01	-3.000000e+00
9.199991000000000e-01	-2.700000e+00
9.199993000000000e-01	-2.100000e+00
9.199997000000000e-01	-9.000000e-01
9.199999999999999e-01	0.000000e+00
9.299900000000000e-01	0.000000e+00
9.299900999999999e-01	-3.000000e-01
9.299902999999999e-01	-9.000000e-01
9.299906999999999e-01	-2.100000e+00
9.299910000000000e-01	-3.000000e+00
9.299912400000000e-01	-3.000000e+00
9.299915600000001e-01	-3.000000e+00
9.299922000000000e-01	-3.000000e+00
9.299934800000000e-01	-3.000000e+00
9.299960400000001e-01	-3.000000e+00
9.299989999999999e-01	-3.000000e+00
9.299990999999999e-01	-2.700000e+00
9.299992999999999e-01	-2.100000e+00
9.299996999999999e-01	-9.000000e-01
9.299999999999999e-01	0.000000e+00
9.399900000000000e-01	0.000000e+00
9.399900999999999e-01	-3.000000e-01
9.399902999999999e-01	-9.000000e-01
9.399907000000000e-01	-2.100000e+00
9.399909999999999e-01	-3.000000e+00
9.399912399999999e-01	-3.000000e+00
9.399915599999998e-01	-3.000000e+00
9.399921999999998e-01	-3.000000e+00
9.399934799999997e-01	-3.000000e+00
9.399960399999995e-01	-3.000000e+00
9.399989999999999e-01	-3.000000e+00
9.399990999999999e-01	-2.700000e+00
9.399992999999999e-01	-2.100000e+00
9.399996999999999e-01	-9.000000e-01
9.399999999999999e-01	0.000000e+00
9.499900000000000e-01	0.000000e+00
9.499900999999999e-01	-3.000000e-01
9.499903000000000e-01	-9.000000e-01
9.499907000000000e-01	-2.100000e+00
9.499909999999999e-01	-3.000000e+00
9.499912399999999e-01	-3.000000e+00
9.499915599999998e-01	-3.000000e+00
9.499921999999998e-01	-3.000000e+00
9.499934799999997e-01	-3.000000e+00
9.499960399999995e-01	-3.000000e+00
9.499989999999999e-01	-3.000000e+00
9.499990999999999e-01	-2.700000e+00
9.499992999999999e-01	-2.100000e+00
9.499996999999999e-01	-9.000000e-01
9.500000000000000e-01	0.000000e+00
9.599900000000000e-01	0.000000e+00
9.599901000000000e-01	-3.000000e-01
9.599903000000000e-01	-9.000000e-01
9.599907000000000e-01	-2.100000e+00
9.599909999999999e-01	-3.000000e+00
9.599912399999999e-01	-3.000000e+00
9.599915599999999e-01	-3.000000e+00
9.599921999999999e-01	-3.000000e+00
9.599934799999997e-01	-3.000000e+00
9.599960399999995e-01	-3.000000e+00
9.599989999999999e-01	-3.000000e+00
9.599990999999999e-01	-2.700000e+00
9.599992999999999e-01	-2.100000e+00
9.599996999999999e-01	-9.000000e-01
9.600000000000000e-01	0.000000e+00
9.699899999999999e-01	0.000000e+00
9.699901000000000e-01	-3.000000e-01
9.699903000000000e-01	-9.000000e-01
9.699907000000000e-01	-2.100000e+00
9.699909999999999e-01	-3.000000e+00
9.699912399999999e-01	-3.000000e+00
9.699915600000000e-01	-3.000000e+00
9.699922000000000e-01	-3.000000e+00
9.699934800000000e-01	-3.000000e+00
9.699960400000001e-01	-3.000000e+00
9.699989999999999e-01	-3.000000e+00
9.699990999999999e-01	-2.700000e+00
9.699992999999999e-01	-2.100000e+00
9.699996999999999e-01	-9.000000e-01
9.700000000000000e-01	0.000000e+00
9.799899999999999e-01	0.000000e+00
9.799901000000000e-01	-3.000000e-01
9.799903000000000e-01	-9.000000e-01
9.799907000000000e-01	-2.100000e+00
9.799909999999999e-01	-3.000000e+00
9.799912399999999e-01	-3.000000e+00
9.799915600000000e-01	-3.000000e+00
9.799922000000000e-01	-3.000000e+00
9.799934800000000e-01	-3.000000e+00
9.799960400000001e-01	-3.000000e+00
9.799990000000000e-01	-3.000000e+00
9.799990999999999e-01	-2.700000e+00
9.799992999999999e-01	-2.100000e+00
9.799996999999999e-01	-9.000000e-01
9.800000000000000e-01	0.000000e+00
9.899899999999999e-01	0.000000e+00
9.899901000000000e-01	-3.000000e-01
9.899903000000000e-01	-9.000000e-01
9.899907000000000e-01	-2.100000e+00
9.899910000000000e-01	-3.000000e+00
9.899912399999999e-01	-3.000000e+00
9.899915600000000e-01	-3.000000e+00
9.899922000000000e-01	-3.000000e+00
9.899934800000000e-01	-3.000000e+00
9.899960400000001e-01	-3.000000e+00
9.899990000000000e-01	-3.000000e+00
9.899990999999999e-01	-2.700000e+00
9.899992999999999e-01	-2.100000e+00
9.899996999999999e-01	-9.000000e-01
9.900000000000000e-01	0.000000e+00
9.999899999999999e-01	0.000000e+00
9.999901000000000e-01	-3.000000e-01
9.999903000000000e-01	-9.000000e-01
9.999907000000000e-01	-2.100000e+00
9.999910000000000e-01	-3.000000e+00
9.999912399999999e-01	-3.000000e+00
9.999915600000000e-01	-3.000000e+00
9.999922000000000e-01	-3.000000e+00
9.999934800000000e-01	-3.000000e+00
9.999960400000001e-01	-3.000000e+00
9.999990000000000e-01	-3.000000e+00
9.999990999999999e-01	-2.700000e+00
9.999992999999999e-01	-2.100000e+00
9.999996999999999e-01	-9.000000e-01
1.000000000000000e+00	0.000000e+00
1.009990000000000e+00	0.000000e+00
1.009990100000000e+00	2.700000e-01
1.009990300000000e+00	8.100000e-01
1.009990700000000e+00	1.890000e+00
1.009990700000001e+00	1.890000e+00
1.009990700000003e+00	1.890000e+00
1.009990700000008e+00	1.890000e+00
1.009990700000016e+00	1.890000e+00
1.009990700000034e+00	1.890000e+00
1.009990700000068e+00	1.890000e+00
1.009990700000138e+00	1.890000e+00
1.009990700000277e+00	1.890001e+00
1.009990700000554e+00	1.890002e+00
1.009990700001110e+00	1.890003e+00
1.009990700002221e+00	1.890006e+00
1.009990700004442e+00	1.890012e+00
1.009990700008886e+00	1.890024e+00
1.009990700017772e+00	1.890048e+00
1.009990700035546e+00	1.890096e+00
1.009990700071093e+00	1.890192e+00
1.009990700142187e+00	1.890384e+00
1.009990700284375e+00	1.890768e+00
1.009990700568750e+00	1.891536e+00
1.009990701137502e+00	1.893071e+00
1.009990702275005e+00	1.896142e+00
1.009990704550011e+00	1.902285e+00
1.009990709100022e+00	1.914570e+00
1.009990718200046e+00	1.939140e+00
1.009990736400093e+00	1.988280e+00
1.009990772800188e+00	2.086560e+00
1.009990781900211e+00	2.111130e+00
1.009990800100259e+00	2.160271e+00
1.009990836500353e+00	2.258551e+00
1.009990886185407e+00	2.392701e+00
1.009990968396696e+00	2.614671e+00
1.009991000000000e+00	2.700000e+00
1.009991007850125e+00	2.700000e+00
1.009991023550376e+00	2.700000e+00
1.009991054950876e+00	2.700000e+00
1.009991117751878e+00	2.700000e+00
1.009991201219246e+00	2.700000e+00
1.009991368153981e+00	2.700000e+00
1.009991702023452e+00	2.700000e+00
1.009992369762394e+00	2.700000e+00
1.009992518586754e+00	2.700000e+00
1.009992816235475e+00	2.700000e+00
1.009993411532915e+00	2.700000e+00
1.009993560357275e+00	2.700000e+00
1.009993858005996e+00	2.700000e+00
1.009994453303436e+00	2.700000e+00
1.009994602127797e+00	2.700000e+00
1.009994899776517e+00	2.700000e+00
1.009995495073958e+00	2.700000e+00
1.009995643898318e+00	2.700000e+00
1.009995941547038e+00	2.700000e+00
1.009996536844479e+00	2.700000e+00
1.009996685668839e+00	2.700000e+00
1.009996983317559e+00	2.700000e+00
1.009997578615000e+00	2.700000e+00
1.009998025088080e+00	2.700000e+00
1.009999000000000e+00	2.700000e+00
1.009999100000000e+00	2.430000e+00
1.009999300000000e+00	1.890000e+00
1.009999700000000e+00	8.100000e-01
1.010000000000000e+00	0.000000e+00
1.019990000000000e+00	0.000000e+00
1.019990100000000e+00	2.700000e-01
1.019990300000000e+00	8.100000e-01
1.019990700000000e+00	1.890000e+00
1.019991000000000e+00	2.700000e+00
1.019991080000000e+00	2.700000e+00
1.019991240000000e+00	2.700000e+00
1.019991560000000e+00	2.700000e+00
1.019992200000000e+00	2.700000e+00
1.019992360000000e+00	2.700000e+00
1.019992680000000e+00	2.700000e+00
1.019993320000000e+00	2.700000e+00
1.019993479999999e+00	2.700000e+00
1.019993800000000e+00	2.700000e+00
1.019994439999999e+00	2.700000e+00
1.019994599999999e+00	2.700000e+00
1.019994919999999e+00	2.700000e+00
1.019995559999999e+00	2.700000e+00
1.019995719999999e+00	2.700000e+00
1.019996039999999e+00	2.700000e+00
1.019996679999999e+00	2.700000e+00
1.019996839999999e+00	2.700000e+00
1.019997159999999e+00	2.700000e+00
1.019997799999999e+00	2.700000e+00
1.019997949999999e+00	2.700000e+00
1.019998249999999e+00	2.700000e+00
1.019998850000000e+00	2.700000e+00
1.019999000000000e+00	2.700000e+00
1.019999100000000e+00	2.430000e+00
1.019999300000000e+00	1.890000e+00
1.019999700000000e+00	8.100000e-01
1.020000000000000e+00	0.000000e+00
1.029990000000000e+00	0.000000e+00
1.029990100000000e+00	2.700000e-01
1.029990300000000e+00	8.100000e-01
1.029990700000000e+00	1.890000e+00
1.029991000000000e+00	2.700000e+00
1.029991080000000e+00	2.700000e+00
1.029991240000000e+00	2.700000e+00
1.029991560000000e+00	2.700000e+00
1.029992200000000e+00	2.700000e+00
1.029992360000000e+00	2.700000e+00
1.029992680000000e+00	2.700000e+00
1.029993320000000e+00	2.700000e+00
1.029993479999999e+00	2.700000e+00
1.029993800000000e+00	2.700000e+00
1.029994439999999e+00	2.700000e+00
1.029994599999999e+00	2.700000e+00
1.029994919999999e+00	2.700000e+00
1.029995559999999e+00	2.700000e+00
1.029995719999999e+00	2.700000e+00
1.029996039999999e+00	2.700000e+00
1.029996679999999e+00	2.700000e+00
1.029996839999999e+00	2.700000e+00
1.029997159999999e+00	2.700000e+00
1.029997799999999e+00	2.700000e+00
1.029997949999999e+00	2.700000e+00
1.029998249999999e+00	2.700000e+00
1.029998850000000e+00	2.700000e+00
1.029999000000000e+00	2.700000e+00
1.029999100000000e+00	2.430000e+00
1.029999300000000e+00	1.890000e+00
1.029999700000000e+00	8.100000e-01
1.030000000000000e+00	0.000000e+00
1.039990000000000e+00	0.000000e+00
1.039990100000000e+00	2.700000e-01
1.039990300000000e+00	8.100000e-01
1.039990700000000e+00	1.890000e+00
1.039991000000000e+00	2.700000e+00
1.039991080000000e+00	2.700000e+00
1.039991240000000e+00	2.700000e+00
1.039991560000000e+00	2.700000e+00
1.039992200000000e+00	2.700000e+00
1.039992360000000e+00	2.700000e+00
1.039992680000000e+00	2.700000e+00
1.039993320000000e+00	2.700000e+00
1.039993479999999e+00	2.700000e+00
1.039993800000000e+00	2.700000e+00
1.039994439999999e+00	2.700000e+00
1.039994599999999e+00	2.700000e+00
1.039994919999999e+00	2.700000e+00
1.039995559999999e+00	2.700000e+00
1.039995719999999e+00	2.700000e+00
1.039996039999999e+00	2.700000e+00
1.039996679999999e+00	2.700000e+00
1.039996839999999e+00	2.700000e+00
1.039997159999999e+00	2.700000e+00
1.039997799999999e+00	2.700000e+00
1.039997949999999e+00	2.700000e+00
1.039998249999999e+00	2.700000e+00
1.039998850000000e+00	2.700000e+00
1.039999000000000e+00	2.700000e+00
1.039999100000000e+00	2.430000e+00
1.039999300000000e+00	1.890000e+00
1.039999700000000e+00	8.100000e-01
1.040000000000000e+00	0.000000e+00
1.049990000000000e+00	0.000000e+00
1.049990100000000e+00	2.700000e-01
1.049990300000000e+00	8.100000e-01
1.049990700000000e+00	1.890000e+00
1.049991000000000e+00	2.700000e+00
1.049991080000000e+00	2.700000e+00
1.049991240000000e+00	2.700000e+00
1.049991560000000e+00	2.700000e+00
1.049992200000000e+00	2.700000e+00
1.049992360000000e+00	2.700000e+00
1.049992680000000e+00	2.700000e+00
1.049993320000000e+00	2.700000e+00
1.049993479999999e+00	2.700000e+00
1.049993800000000e+00	2.700000e+00
1.049994439999999e+00	2.700000e+00
1.049994599999999e+00	2.700000e+00
1.049994919999999e+00	2.700000e+00
1.049995559999999e+00	2.700000e+00
1.049995719999999e+00	2.700000e+00
1.049996039999999e+00	2.700000e+00
1.049996679999999e+00	2.700000e+00
1.049996839999999e+00	2.700000e+00
1.049997159999999e+00	2.700000e+00
1.049997799999999e+00	2.700000e+00
1.049997949999999e+00	2.700000e+00
1.049998249999999e+00	2.700000e+00
1.049998850000000e+00	2.700000e+00
1.049999000000000e+00	2.700000e+00
1.049999100000000e+00	2.430000e+00
1.049999300000000e+00	1.890000e+00
1.049999700000000e+00	8.100000e-01
1.050000000000000e+00	0.000000e+00
1.059990000000000e+00	0.000000e+00
1.059990100000000e+00	2.700000e-01
1.059990300000000e+00	8.100000e-01
1.059990700000000e+00	1.890000e+00
1.059991000000000e+00	2.700000e+00
1.059991080000000e+00	2.700000e+00
1.059991240000000e+00	2.700000e+00
1.059991560000000e+00	2.700000e+00
1.059992200000000e+00	2.700000e+00
1.059992360000000e+00	2.700000e+00
1.059992680000000e+00	2.700000e+00
1.059993320000000e+00	2.700000e+00
1.059993479999999e+00	2.700000e+00
1.059993800000000e+00	2.700000e+00
1.059994439999999e+00	2.700000e+00
1.059994599999999e+00	2.700000e+00
1.059994919999999e+00	2.700000e+00
1.059995559999999e+00	2.700000e+00
1.059995719999999e+00	2.700000e+00
1.059996039999999e+00	2.700000e+00
1.059996679999999e+00	2.700000e+00
1.059996839999999e+00	2.700000e+00
1.059997159999999e+00	2.700000e+00
1.059997799999999e+00	2.700000e+00
1.059997949999999e+00	2.700000e+00
1.059998249999999e+00	2.700000e+00
1.059998850000000e+00	2.700000e+00
1.059999000000000e+00	2.700000e+00
1.059999100000000e+00	2.430000e+00
1.059999300000000e+00	1.890000e+00
1.059999700000000e+00	8.100000e-01
1.060000000000000e+00	0.000000e+00
1.069990000000000e+00	0.000000e+00
1.069990100000000e+00	2.700000e-01
1.069990300000000e+00	8.100000e-01
1.069990700000000e+00	1.890000e+00
1.069991000000000e+00	2.700000e+00
1.069991080000000e+00	2.700000e+00
1.069991240000000e+00	2.700000e+00
1.069991560000000e+00	2.700000e+00
1.069992200000000e+00	2.700000e+00
1.069992360000000e+00	2.700000e+00
1.069992680000000e+00	2.700000e+00
1.069993320000000e+00	2.700000e+00
1.069993479999999e+00	2.700000e+00
1.069993800000000e+00	2.700000e+00
1.069994439999999e+00	2.700000e+00
1.069994599999999e+00	2.700000e+00
1.069994919999999e+00	2.700000e+00
1.069995559999999e+00	2.700000e+00
1.069995719999999e+00	2.700000e+00
1.069996039999999e+00	2.700000e+00
1.069996679999999e+00	2.700000e+00
1.069996839999999e+00	2.700000e+00
1.069997159999999e+00	2.700000e+00
1.069997799999999e+00	2.700000e+00
1.069997949999999e+00	2.700000e+00
1.069998249999999e+00	2.700000e+00
1.069998850000000e+00	2.700000e+00
1.069999000000000e+00	2.700000e+00
1.069999100000000e+00	2.430000e+00
1.069999300000000e+00	1.890000e+00
1.069999700000000e+00	8.100000e-01
1.070000000000000e+00	0.000000e+00
1.079990000000000e+00	0.000000e+00
1.079990100000000e+00	2.700000e-01
1.079990300000000e+00	8.100000e-01
1.079990700000000e+00	1.890000e+00
1.079991000000000e+00	2.700000e+00
1.079991080000000e+00	2.700000e+00
1.079991240000000e+00	2.700000e+00
1.079991560000000e+00	2.700000e+00
1.079992200000000e+00	2.700000e+00
1.079992360000000e+00	2.700000e+00
1.079992680000000e+00	2.700000e+00
1.079993320000000e+00	2.700000e+00
1.079993480000000e+00	2.700000e+00
1.079993800000000e+00	2.700000e+00
1.079994439999999e+00	2.700000e+00
1.079994599999999e+00	2.700000e+00
1.079994919999999e+00	2.700000e+00
1.079995559999999e+00	2.700000e+00
1.079996839999999e+00	2.700000e+00
1.079997109999999e+00	2.700000e+00
1.079997650000000e+00	2.700000e+00
1.079998730000000e+00	2.700000e+00
1.079999000000000e+00	2.700000e+00
1.079999100000000e+00	2.430000e+00
1.079999300000000e+00	1.890000e+00
1.079999700000000e+00	8.100000e-01
1.080000000000000e+00	0.000000e+00
1.089990000000000e+00	0.000000e+00
1.089990100000000e+00	2.700000e-01
1.089990300000000e+00	8.100000e-01
1.089990700000000e+00	1.890000e+00
1.089991000000000e+00	2.700000e+00
1.089991080000000e+00	2.700000e+00
1.089991240000000e+00	2.700000e+00
1.089991560000000e+00	2.700000e+00
1.089992200000000e+00	2.700000e+00
1.089993480000000e+00	2.700000e+00
1.089993800000000e+00	2.700000e+00
1.089994440000000e+00	2.700000e+00
1.089995720000000e+00	2.700000e+00
1.089996040000000e+00	2.700000e+00
1.089996680000000e+00	2.700000e+00
1.089997960000000e+00	2.700000e+00
1.089999000000000e+00	2.700000e+00
1.089999100000000e+00	2.430000e+00
1.089999300000000e+00	1.890000e+00
1.089999700000000e+00	8.100000e-01
1.090000000000000e+00	0.000000e+00
1.099990000000000e+00	0.000000e+00
1.099990100000000e+00	2.700000e-01
1.099990300000000e+00	8.100000e-01
1.099990700000000e+00	1.890000e+00
1.099991000000000e+00	2.700000e+00
1.099991080000000e+00	2.700000e+00
1.099991240000000e+00	2.700000e+00
1.099991560000000e+00	2.700000e+00
1.099992200000000e+00	2.700000e+00
1.099993480000000e+00	2.700000e+00
1.099993800000000e+00	2.700000e+00
1.099994440000000e+00	2.700000e+00
1.099995720000000e+00	2.700000e+00
1.099996040000000e+00	2.700000e+00
1.099996680000000e+00	2.700000e+00
1.099997960000000e+00	2.700000e+00
1.099999000000000e+00	2.700000e+00
1.099999100000000e+00	2.430000e+00
1.099999300000000e+00	1.890000e+00
1.099999700000000e+00	8.100000e-01
1.100000000000000e+00	0.000000e+00
1.109990000000000e+00	0.000000e+00
1.109990100000000e+00	2.700000e-01
1.109990300000000e+00	8.100000e-01
1.109990700000000e+00	1.890000e+00
1.109991000000000e+00	2.700000e+00
1.109991080000000e+00	2.700000e+00
1.109991240000000e+00	2.700000e+00
1.109991560000000e+00	2.700000e+00
1.109992200000000e+00	2.700000e+00
1.109993480000000e+00	2.700000e+00
1.109993800000000e+00	2.700000e+00
1.109994440000000e+00	2.700000e+00
1.109995720000000e+00	2.700000e+00
1.109996040000000e+00	2.700000e+00
1.109996680000000e+00	2.700000e+00
1.109997960000000e+00	2.700000e+00
1.109999000000000e+00	2.700000e+00
1.109999100000000e+00	2.430000e+00
1.109999300000000e+00	1.890000e+00
1.109999700000000e+00	8.100000e-01
1.110000000000000e+00	0.000000e+00
1.119990000000000e+00	0.000000e+00
1.119990100000000e+00	2.700000e-01
1.119990300000000e+00	8.100000e-01
1.119990700000000e+00	1.890000e+00
1.119991000000000e+00	2.700000e+00
1.119991080000000e+00	2.700000e+00
1.119991240000000e+00	2.700000e+00
1.119991560000000e+00	2.700000e+00
1.119992200000000e+00	2.700000e+00
1.119993480000000e+00	2.700000e+00
1.119996040000000e+00	2.700000e+00
1.119999000000000e+00	2.700000e+00
1.119999100000000e+00	2.430000e+00
1.119999300000000e+00	1.890000e+00
1.119999700000000e+00	8.100000e-01
1.120000000000000e+00	0.000000e+00
1.129990000000000e+00	0.000000e+00
1.129990100000000e+00	2.700000e-01
1.129990300000000e+00	8.100000e-01
1.129990700000000e+00	1.890000e+00
1.129991000000000e+00	2.700000e+00
1.129991080000000e+00	2.700000e+00
1.129991240000000e+00	2.700000e+00
1.129991560000000e+00	2.700000e+00
1.129992200000000e+00	2.700000e+00
1.129993480000000e+00	2.700000e+00
1.129996040000000e+00	2.700000e+00
1.129999000000000e+00	2.700000e+00
1.129999100000000e+00	2.430000e+00
1.129999300000000e+00	1.890000e+00
1.129999700000000e+00	8.100000e-01
1.130000000000000e+00	0.000000e+00
1.139990000000000e+00	0.000000e+00
1.139990100000000e+00	2.700000e-01
1.139990300000000e+00	8.100000e-01
1.139990700000000e+00	1.890000e+00
1.139991000000000e+00	2.700000e+00
1.139991080000000e+00	2.700000e+00
1.139991240000000e+00	2.700000e+00
1.139991560000000e+00	2.700000e+00
1.139992200000000e+00	2.700000e+00
1.139993480000000e+00	2.700000e+00
1.139996040000000e+00	2.700000e+00
1.139999000000000e+00	2.700000e+00
1.139999100000000e+00	2.430000e+00
1.139999300000000e+00	1.890000e+00
1.139999700000000e+00	8.100000e-01
1.140000000000000e+00	0.000000e+00
1.140655279999946e+00	0.000000e+00
1.149990000000000e+00	0.000000e+00
1.149990100000000e+00	2.700000e-01
1.149990300000000e+00	8.100000e-01
1.149990700000000e+00	1.890000e+00
1.149991000000000e+00	2.700000e+00
1.149991080000000e+00	2.700000e+00
1.149991240000000e+00	2.700000e+00
1.149991560000000e+00	2.700000e+00
1.149992200000000e+00	2.700000e+00
1.149993480000000e+00	2.700000e+00
1.149996040000001e+00	2.700000e+00
1.149999000000000e+00	2.700000e+00
1.149999100000000e+00	2.430000e+00
1.149999300000000e+00	1.890000e+00
1.149999700000000e+00	8.100000e-01
1.150000000000000e+00	0.000000e+00
1.159990000000000e+00	0.000000e+00
1.159990100000000e+00	2.700000e-01
1.159990300000000e+00	8.100000e-01
1.159990700000000e+00	1.890000e+00
1.159991000000000e+00	2.700000e+00
1.159991080000000e+00	2.700000e+00
1.159991240000000e+00	2.700000e+00
1.159991560000000e+00	2.700000e+00
1.159992200000000e+00	2.700000e+00
1.159993480000000e+00	2.700000e+00
1.159996040000001e+00	2.700000e+00
1.159999000000000e+00	2.700000e+00
1.159999100000000e+00	2.430000e+00
1.159999300000000e+00	1.890000e+00
1.159999700000000e+00	8.100000e-01
1.160000000000000e+00	0.000000e+00
1.169990000000000e+00	0.000000e+00
1.169990100000000e+00	2.700000e-01
1.169990300000000e+00	8.100000e-01
1.169990700000000e+00	1.890000e+00
1.169991000000000e+00	2.700000e+00
1.169991080000000e+00	2.700000e+00
1.169991240000000e+00	2.700000e+00
1.169991560000000e+00	2.700000e+00
1.169992200000000e+00	2.700000e+00
1.169993480000000e+00	2.700000e+00
1.169996040000001e+00	2.700000e+00
1.169999000000000e+00	2.700000e+00
1.169999100000000e+00	2.430000e+00
1.169999300000000e+00	1.890000e+00
1.169999700000000e+00	8.100000e-01
1.170000000000000e+00	0.000000e+00
1.179990000000000e+00	0.000000e+00
1.179990100000000e+00	2.700000e-01
1.179990300000000e+00	8.100000e-01
1.179990700000000e+00	1.890000e+00
1.179991000000000e+00	2.700000e+00
1.179991080000000e+00	2.700000e+00
1.179991240000000e+00	2.700000e+00
1.179991560000000e+00	2.700000e+00
1.179992200000000e+00	2.700000e+00
1.179993480000000e+00	2.700000e+00
1.179996040000001e+00	2.700000e+00
1.179999000000000e+00	2.700000e+00
1.179999100000000e+00	2.430000e+00
1.179999300000000e+00	1.890000e+00
1.179999700000000e+00	8.100000e-01
1.180000000000000e+00	0.000000e+00
1.189990000000000e+00	0.000000e+00
1.189990100000000e+00	2.700000e-01
1.189990300000000e+00	8.100000e-01
1.189990700000000e+00	1.890000e+00
1.189991000000000e+00	2.700000e+00
1.189991080000000e+00	2.700000e+00
1.189991240000000e+00	2.700000e+00
1.189991560000000e+00	2.700000e+00
1.189992200000000e+00	2.700000e+00
1.189993480000000e+00	2.700000e+00
1.189996040000001e+00	2.700000e+00
1.189999000000000e+00	2.700000e+00
1.189999100000000e+00	2.430000e+00
1.189999300000000e+00	1.890000e+00
1.189999700000000e+00	8.100000e-01
1.190000000000000e+00	0.000000e+00
1.199990000000000e+00	0.000000e+00
1.199990100000000e+00	2.700000e-01
1.199990300000000e+00	8.100000e-01
1.199990700000000e+00	1.890000e+00
1.199991000000000e+00	2.700000e+00
1.199991080000000e+00	2.700000e+00
1.199991240000000e+00	2.700000e+00
1.199991560000000e+00	2.700000e+00
1.199992200000000e+00	2.700000e+00
1.199993480000000e+00	2.700000e+00
1.199996040000001e+00	2.700000e+00
1.199999000000000e+00	2.700000e+00
1.199999100000000e+00	2.430000e+00
1.199999300000000e+00	1.890000e+00
1.199999700000000e+00	8.100000e-01
1.200000000000000e+00	0.000000e+00
1.209990000000000e+00	0.000000e+00
1.209990100000000e+00	2.700000e-01
1.209990300000000e+00	8.100000e-01
1.209990700000000e+00	1.890000e+00
1.209991000000000e+00	2.700000e+00
1.209991080000000e+00	2.700000e+00
1.209991240000000e+00	2.700000e+00
1.209991560000000e+00	2.700000e+00
1.209992200000000e+00	2.700000e+00
1.209993480000000e+00	2.700000e+00
1.209996040000001e+00	2.700000e+00
1.209999000000000e+00	2.700000e+00
1.209999100000000e+00	2.430000e+00
1.209999300000000e+00	1.890000e+00
1.209999700000000e+00	8.100000e-01
1.210000000000000e+00	0.000000e+00
1.219990000000000e+00	0.000000e+00
1.219990100000000e+00	2.700000e-01
1.219990300000000e+00	8.100000e-01
1.219990700000000e+00	1.890000e+00
1.219991000000000e+00	2.700000e+00
1.219991080000000e+00	2.700000e+00
1.219991240000000e+00	2.700000e+00
1.219991560000000e+00	2.700000e+00
1.219992200000000e+00	2.700000e+00
1.219993480000000e+00	2.700000e+00
1.219996040000001e+00	2.700000e+00
1.219999000000000e+00	2.700000e+00
1.219999100000000e+00	2.430000e+00
1.219999300000000e+00	1.890000e+00
1.219999700000000e+00	8.100000e-01
1.220000000000000e+00	0.000000e+00
1.229990000000000e+00	0.000000e+00
1.229990100000000e+00	2.700000e-01
1.229990300000000e+00	8.100000e-01
1.229990700000000e+00	1.890000e+00
1.229991000000000e+00	2.700000e+00
1.229991080000000e+00	2.700000e+00
1.229991240000000e+00	2.700000e+00
1.229991560000000e+00	2.700000e+00
1.229992200000000e+00	2.700000e+00
1.229993480000000e+00	2.700000e+00
1.229996039999999e+00	2.700000e+00
1.229999000000000e+00	2.700000e+00
1.229999100000000e+00	2.430000e+00
1.229999300000000e+00	1.890000e+00
1.229999700000000e+00	8.100000e-01
1.230000000000000e+00	0.000000e+00
1.239990000000000e+00	0.000000e+00
1.239990100000000e+00	2.700000e-01
1.239990300000000e+00	8.100000e-01
1.239990700000000e+00	1.890000e+00
1.239991000000000e+00	2.700000e+00
1.239991080000000e+00	2.700000e+00
1.239991240000000e+00	2.700000e+00
1.239991560000000e+00	2.700000e+00
1.239992200000000e+00	2.700000e+00
1.239993480000000e+00	2.700000e+00
1.239996039999999e+00	2.700000e+00
1.239999000000000e+00	2.700000e+00
1.239999100000000e+00	2.430000e+00
1.239999300000000e+00	1.890000e+00
1.239999700000000e+00	8.100000e-01
1.240000000000000e+00	0.000000e+00
1.249990000000000e+00	0.000000e+00
1.249990100000000e+00	2.700000e-01
1.249990300000000e+00	8.100000e-01
1.249990700000000e+00	1.890000e+00
1.249991000000000e+00	2.700000e+00
1.249991080000000e+00	2.700000e+00
1.249991240000000e+00	2.700000e+00
1.249991560000000e+00	2.700000e+00
1.249992200000000e+00	2.700000e+00
1.249993480000000e+00	2.700000e+00
1.249996039999999e+00	2.700000e+00
1.249999000000000e+00	2.700000e+00
1.249999100000000e+00	2.430000e+00
1.249999300000000e+00	1.890000e+00
1.249999700000000e+00	8.100000e-01
1.250000000000000e+00	0.000000e+00
1.259990000000000e+00	0.000000e+00
1.259990100000000e+00	2.700000e-01
1.259990300000000e+00	8.100000e-01
1.259990700000000e+00	1.890000e+00
1.259991000000000e+00	2.700000e+00
1.259991080000000e+00	2.700000e+00
1.259991240000000e+00	2.700000e+00
